Date_,Adj Close_GOOGL,Close_GOOGL,High_GOOGL,Low_GOOGL,Open_GOOGL,Volume_GOOGL,Date,reportedCurrency_x,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,reportedCurrency_y,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome_x,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome_y,GDP,Inflation,Unemployment,Interest Rate,Sentiment
2016-01-15,35.43675232,35.5245018,36.20800018,35.07550049,35.49950027,76676000,2016-01-15,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-01-19,35.86519241,35.95399857,36.26750183,35.49250031,36.00749969,48724000,2016-01-19,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-01-20,35.83925629,35.9280014,36.34749985,34.38899994,35.29499817,82440000,2016-01-20,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-01-21,36.24375534,36.33349991,36.88349915,35.55550003,36.00849915,51938000,2016-01-21,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-01-22,37.18093491,37.27299881,37.4280014,37.02500153,37.09999847,47146000,2016-01-22,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-01-25,36.59039307,36.68099976,37.6230011,36.625,37.19200134,45340000,2016-01-25,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-01-26,36.59887314,36.6894989,36.97299957,36.3484993,36.76050186,30940000,2016-01-26,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-01-27,35.79037857,35.87900162,36.79449844,35.67250061,36.79449844,42428000,2016-01-27,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-01-28,37.32258224,37.41500092,37.55799866,36.52999878,36.90950012,62104000,2016-01-28,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-01-29,37.9734726,38.06750107,38.25550079,37.20999908,37.44800186,75808000,2016-01-29,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-02-01,38.44330978,38.53850174,38.87950134,38.06900024,38.56299973,111522000,2016-02-01,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-02,38.94905853,39.04550171,40.51750183,39.02999878,40.02500153,135846000,2016-02-02,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-03,37.3764534,37.46900177,39.57149887,36.81299973,39.31399918,131114000,2016-02-03,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-04,36.41133881,36.50149918,37.26200104,36.13000107,37.22949982,104922000,2016-02-04,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-05,35.10108185,35.18799973,36.33599854,35.00699997,36.27500153,109556000,2016-02-05,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-08,35.12103271,35.20800018,35.22600174,34.1004982,34.38399887,89410000,2016-02-08,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-02-09,34.96442413,35.05099869,36.04800034,34.42499924,34.64749908,84300000,2016-02-09,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-02-10,35.25519943,35.34249878,36.1609993,35.26950073,35.58950043,60314000,2016-02-10,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-11,35.23076248,35.31800079,35.61600113,34.55950165,34.81700134,65004000,2016-02-11,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-02-12,35.25720215,35.3445015,35.79999924,35.07899857,35.61050034,46538000,2016-02-12,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-16,35.79336929,35.88199997,36.14400101,35.50899887,35.93249893,43444000,2016-02-16,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-17,36.5080986,36.5984993,36.68799973,35.83050156,36.34999847,49154000,2016-02-17,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-02-18,35.78688431,35.87549973,36.79999924,35.77750015,36.69800186,47276000,2016-02-18,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-19,36.01631546,36.10549927,36.20149994,35.65599823,35.79499817,34918000,2016-02-19,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-02-22,36.36246109,36.45249939,36.74250031,36.17250061,36.4754982,37516000,2016-02-22,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-23,35.77590942,35.86449814,36.54499817,35.78350067,36.30500031,41332000,2016-02-23,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,-1
2016-02-24,35.95596313,36.04499817,36.06100082,35.10100174,35.5304985,37092000,2016-02-24,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
2016-02-25,36.36595535,36.45600128,36.4754982,35.66149902,36.14649963,36146000,2016-02-25,USD,167497000000,105408000000,12918000000,86333000000,268000000,14232000000,62089000000,34234000000,13293000000,19775000000,3307000000,16468000000,84085000000,10578000000,73415000000,4575000000,1819000000,28461000000,16756000000,2041000000,1301000000,0,0,11705000000,None,4000000000,3935000000,3935000000,4000000000,13062000000,2665000000,139036000000,None,105131000000,36307000000,691293000,USD,55134000000,90272000000,35138000000,35138000000,23716000000,17470000000,13948000000,31418000000,None,-124000000,1220000000,124000000,-475000000,88000000,None,22816,24150000000,4672000000,124000000,19478000000,18950000000,24274000000,29860000000,19478000000,USD,36036000000,84000000,None,1848000000,2578000000,6144000000,10212000000,2578000000,2420000000,19276000000,-31165000000,-8332000000,None,3693000000,3693000000,None,0,None,None,None,None,None,-3395000000,None,-3631000000,-170000000,19478000000,18525.933,237.652,4.8,0.34,1
